,restaurant,restaurant_id,rating,text,time_created
1641,Pho 24,8AMcVu62TQkLDuQP4jVNHQ,2,This place advertises a 10+ hour broth and I don't know what kind of bones they are using but there doesn't seem to be much collagen content in the broth....,2019-03-16 18:40:48
1642,Cafe Creole,uPeWc6p4KLMHRve4OlLVEg,4,This restaurant is located inside the Baldwin Hills-Crenshaw mall. I caught a Catfish nugget & Fries deal for $5!! It's a steal. The food is delicious and...,2019-03-23 13:11:27
1643,Cafe Creole,uPeWc6p4KLMHRve4OlLVEg,2,I was really craving soul food and this was the closest to it. I was literally around the corner so I decided to stop by. Their menu looks really good and...,2019-01-10 19:24:33
1644,Cafe Creole,uPeWc6p4KLMHRve4OlLVEg,5,Wait! I've been here at the mall and was very disappointed. Nothing to come back for. Tonight I ordered over Eat24 not knowing this was the same place. WOW!...,2018-12-02 15:31:23
1645,Sticky Rice,B7hN8d0qkE9mPw9LVcomuQ,5,One of the best in Grand Central Market (in my humble opinion). Striking flavors and always very quick to get your food. My favorites are the Yellow Curry...,2019-03-24 11:23:27
1646,Sticky Rice,B7hN8d0qkE9mPw9LVcomuQ,2,"Unfortunately Dry and Not Worth the Price


Every time I visit the Grand Central Market, I try to eat something new every visit. I mean, what's the point if...",2019-03-27 15:48:43
1647,Sticky Rice,B7hN8d0qkE9mPw9LVcomuQ,4,"Like a fast food spot that delivers delicious authentic Thai dishes, 
I love the hainan chicken- tender chicken aromatic rice just delicious 
 and the Tom...",2019-03-07 14:32:28
1648,Tropicalia Brazilian Grill,o5X0ijLaZbW7OZA5GcOvxg,5,"Great food, beer, and service.
Came in on a Saturday after noon during happy hour. Ordered empanadas, beef plate, and a side order of fries. Everything was...",2019-03-07 17:30:07
1649,Tropicalia Brazilian Grill,o5X0ijLaZbW7OZA5GcOvxg,1,I can't believe this place has more than one star. Went there tonight  for a special occasion.  Food was over priced and tasted mediocre at best. They...,2018-12-01 21:55:43
1650,Tropicalia Brazilian Grill,o5X0ijLaZbW7OZA5GcOvxg,2,Had dinner here tonight with my fiancé and her sister. It looked different since the last time I came and I discovered they had just done renovations. I...,2018-11-30 23:52:10
1651,Dōnatsu,7wsEe4InvZwzigOnLlL6PQ,5,Vegan donuts?! ugh! EW! That was my initial thought because every vegan donut that I've had has been a horrendous experience. They've had the consistency...,2019-04-02 11:32:22
1652,Dōnatsu,7wsEe4InvZwzigOnLlL6PQ,5,"GET THE UBE DONUT ($3.50)! I visited Dōnatsu with the intention of trying a donut that was unique to the shop. So I skipped the creme brûlée, homer and...",2019-04-01 18:22:32
1653,Dōnatsu,7wsEe4InvZwzigOnLlL6PQ,5,"After a little stroll through the neighborhood, I curiously eyed Donatsu, a little donut shop tucked away between the corridors of Little Tokyo's many...",2019-04-01 12:25:23
1654,Panini Kabob Grill,S1JEJ_abdhiV5tZ89ENPfQ,5,"Staff: friendly and attentive. 

Order: 1) combo plates with chicken and beef with the avocado salad. It's soooo good. Each of the meat was well seasoned...",2019-03-10 21:28:50
1655,Panini Kabob Grill,S1JEJ_abdhiV5tZ89ENPfQ,4,"We eat here on average once a week. The last time the service wasn't great, but this time it was truly awful. The host was super nice and attentive. We sat...",2019-04-07 18:07:25
1656,Panini Kabob Grill,S1JEJ_abdhiV5tZ89ENPfQ,4,"My friend and I both had delicious salads yesterday. Mine was a date salad and it had blackberries, strawberries,and dates and walnuts and some kind of...",2019-03-08 17:21:21
1657,Wafflejack,Vrzv1ge6IPtvKxls_GUnOQ,5,"I went here during a weekend in LA, and it did not disappoint. My guy and I got some savory stuffed waffles - the Margherita and Barbeque Chicken waffles...",2019-01-19 15:06:39
1658,Wafflejack,Vrzv1ge6IPtvKxls_GUnOQ,4,"Located right above the stars! It was a cute little spot and we decided to give it a try! 

There isn't a lot of waffle places in Texas, well arlington...",2019-03-29 09:12:29
1659,Wafflejack,Vrzv1ge6IPtvKxls_GUnOQ,4,"This is a small fast food place in the food court at the mall- all of the seating is outdoors, albeit under umbrellas.

It specializes in waffles, but not...",2018-12-19 18:13:46
1660,Botanica Restaurant & Market,9qDA6kGLxuZ0bOSYWet4uA,5,"The flavors dance in your tongue -
Everything Is tasty with over doing it..! 
Service good 
Drinks yummy",2019-03-31 14:24:23
1661,Botanica Restaurant & Market,9qDA6kGLxuZ0bOSYWet4uA,3,"Okay. This place is so cute, love the vibe and the little market in front. Great bread! However, does anyone actually buy the little groceries in front? Or...",2019-03-27 20:20:37
1662,Botanica Restaurant & Market,9qDA6kGLxuZ0bOSYWet4uA,3,Food is great. Portions are small and everything costs waaaay too much! The problem here is that despite a generally great experience every little add on...,2019-03-15 02:22:47
1663,Spitz - Little Tokyo,nxUUYDgQ-VWwjaxmRGJBkg,5,"Delicious food & great beer! 

Super filling as well. My friend and I usually share a wrap when we go. Would recommend their garlic sauce! It's so so good....",2019-02-21 14:24:39
1664,Spitz - Little Tokyo,nxUUYDgQ-VWwjaxmRGJBkg,3,Went here during Happy Hour and ordered a pitcher of beer. There was a big chalkboard on the wall with a list of beers. The waitress said anything with HH...,2019-04-05 14:35:16
1665,Spitz - Little Tokyo,nxUUYDgQ-VWwjaxmRGJBkg,2,"I don't know what to make of this place.  There was hardly anyone here, but they still managed to totally screw up my order.

???",2019-03-05 18:05:21
1666,Chin's Hawaiian Teriyaki Bbq Chicken,9RB_-5aXR9HMdrpcA6L5WQ,5,"For  all you 1 star yelpers that couldn't afford a Big Mac combo down the street, this man sells Hawaiian BBQ chicken for 4.99$ which comes with macaroni...",2019-01-04 19:11:25
1667,Chin's Hawaiian Teriyaki Bbq Chicken,9RB_-5aXR9HMdrpcA6L5WQ,2,"Very good food and fair prices. However, they have a cockroach problem. I ate at one of the tables and there was a family of roaches swarming the condiment...",2018-11-17 22:01:52
1668,Chin's Hawaiian Teriyaki Bbq Chicken,9RB_-5aXR9HMdrpcA6L5WQ,2,I was really stoked to try Chin's Hawaiian Teriyaki BBQ based on the many positive Yelp reviews. But I guess either I came in on a bad day or my experience...,2018-06-02 12:27:21
1669,Rikas Peruvian Cuisine,_sN1bF7C19hnwUryOwSgFQ,5,Ordered from here couple of times. Food was great! Staff was friendly. The last couple of time i ordered (5th & 6th  ) the portion of the meat and the food...,2019-03-26 12:14:09
1670,Rikas Peruvian Cuisine,_sN1bF7C19hnwUryOwSgFQ,4,My first Peruvian adventure. Ummm. Yummy!!  I liked the green sauce and even though I'm not a french fries person the way they absorbed the sauces was...,2019-03-21 09:21:11
1671,Rikas Peruvian Cuisine,_sN1bF7C19hnwUryOwSgFQ,4,After our first experience -- which did not go so well (see below) -- the owner reached out and invited us back for a second try.  I appreciate when a...,2019-03-12 09:26:54
1672,Guerrilla Tacos,SNlf3YpKkDG-e4R9jkwLhA,5,"Some of the best tacos in town. Typically you'd refrain from ordering a premixed margartia, but theirs was delicious and refreshing. 

It's counter service,...",2019-03-25 14:33:03
1673,Guerrilla Tacos,SNlf3YpKkDG-e4R9jkwLhA,1,"Overpriced and small taco for $6 and the worst part the taco wasn't even good.

The calamari is $8 and is not deep fried squid ... is Calamari steak grilled...",2019-04-08 21:29:20
1674,Guerrilla Tacos,SNlf3YpKkDG-e4R9jkwLhA,2,"Over priced and over hyped, it's all about the asthetic. Tacos and toastadas look great for pictures as they are colorful and come out on fancy saucers but...",2019-04-07 11:22:50
1675,TAO Asian Bistro,KF0iy1GeuDYm_1EyyVD6ig,5,"Came here last night, first time .
I booked reservations a mo in advance . Walked in the front staff was friendly and professional sat me immediately...",2019-04-07 13:55:30
1676,TAO Asian Bistro,KF0iy1GeuDYm_1EyyVD6ig,4,"Growing up mostly in the SGV/626 area, I've always just gone to run down Chinese restaurants, with Din Tai Fung being the fanciest of them all. Coming to...",2019-04-03 21:25:21
1677,TAO Asian Bistro,KF0iy1GeuDYm_1EyyVD6ig,2,"The food was good but portions that we were told to be shareable wasn't, we all left still hungry. After spending $215 we should be full. 

The server...",2019-04-02 13:04:46
1678,Qin West Noodle,5imw7dSuSB4HmUMrZep1lg,5,"The Guilin Noodle Soup is amazing and I'll definitely be back for this soup alone. The broth is unique and addictive, kinda sour but not overly. Love the...",2019-01-19 21:34:58
1679,Qin West Noodle,5imw7dSuSB4HmUMrZep1lg,4,"Qin West Noodle is a small restaurant that's located in the same plaza as Howlin' Rays, Chego and and Lao Tao. At first glance, you'd think it's a spot not...",2019-01-13 22:32:08
1680,Qin West Noodle,5imw7dSuSB4HmUMrZep1lg,4,Qin West Noodle is a small restaurant on the first floor that's easy to miss because of all the crowds in the building for Howlin Rays. It's a spot worth...,2019-01-11 11:42:02
1681,Beverly Soon Tofu Restaurant,_QatjYmVjepKoE2gHbSAwA,5,"I have been to many soon du bu places and always get the kimchi beef, but they are all mainly the same. I can tell you that this place is much...",2019-04-03 14:20:10
1682,Beverly Soon Tofu Restaurant,_QatjYmVjepKoE2gHbSAwA,3,"Service is not that great here. They rarely check up on you. 

I'm very picky with my soondubu. The tofu is a little firmer than I'd prefer, but that's not...",2019-04-04 21:35:52
1683,Beverly Soon Tofu Restaurant,_QatjYmVjepKoE2gHbSAwA,5,"This place is my favorite soondoobu place. EVER. 
A small restaurant that's usually pretty busy - as it should! Come here at an off time to be seated...",2019-04-01 19:05:31
1684,The Empanada Factory,NdLlLE6bv61KiVBtdds2lA,5,"Amazing!!!!! Takes time as they put effort and lots of love into each empanada. 

Get the dessert ones and eat them one bite after another. They pair...",2019-02-27 19:50:57
1685,The Empanada Factory,NdLlLE6bv61KiVBtdds2lA,4,"I haven't been to their store but I got a mozzarella/tomato/basil empanada at the Mar Vista farmer's market, and had it slathered with a generous dollop of...",2019-02-18 17:51:16
1686,The Empanada Factory,NdLlLE6bv61KiVBtdds2lA,4,"I love the empanada factory! I think the 3 empanada combo with one side and drink is my fav! 
Flavor is exquisite. Unfortunately this time I ordered chicken...",2019-02-09 13:33:01
1687,Palm Grove Ethiopian Restaurant,w1l8APyEMoPKe6hHHMDEnA,5,"Absolutely love their food. It feels homemade and it's delicious and generous! One of the best in LA.  

My only hope for them, now that I know you can have...",2019-03-06 18:44:39
1688,Palm Grove Ethiopian Restaurant,w1l8APyEMoPKe6hHHMDEnA,5,"The best Ethiopian restaurant in la the food was delicious i take the beef and it was amazing.
Very authentic place.
The service was great
I also drink the...",2019-02-22 18:39:37
1689,Palm Grove Ethiopian Restaurant,w1l8APyEMoPKe6hHHMDEnA,4,"The veggie platter is humongous! And such great value for $10!

This was my first time trying Ethiopian food, and im definitely a fan now. The spongey crepe...",2019-01-28 02:11:44
1690,Boolieya,34EtzYXSKlbAWY8aLZD2kg,5,I am able to eat here without using disposable plastic!  No straws:) I pulled a jar out of my car for takeout because the soup I ordered was big enough for...,2019-03-21 20:51:16
1691,Boolieya,34EtzYXSKlbAWY8aLZD2kg,4,One of my go to places in ktown! Change of ownership and the new owner is a hottie who's super nice!  Lovin their spicy boneless chicken with cheese combo...,2019-03-10 16:43:56
1692,Boolieya,34EtzYXSKlbAWY8aLZD2kg,5,"This restaurant was awesome!! 
They have a great job and 
a lot have something specials 
And the ownership was changed 
Anyway I'll be coming back soon!!",2018-11-01 22:19:00
1693,Thank You For Coming,hfNl1MDTeGxuEBe7PN9_xg,5,"Really awesome spot.

Wife and I love coming here.

I get the savory yogurt bowl and the wife gets the shatshuka. Never disappoints.

Also, if you want to...",2019-03-31 16:09:48
1694,Thank You For Coming,hfNl1MDTeGxuEBe7PN9_xg,4,"Quite possibly the most chill place I've ever been. Their menu is limited, but everything is really well thought out and based on turkish cuisine. 

PROS
+...",2019-04-05 17:30:47
1695,Thank You For Coming,hfNl1MDTeGxuEBe7PN9_xg,4,"A great Turkish restaurant in the Glendale / North Hollywood area of Los Angeles !

It is one of the only restaurants I know that serves ""Menemen"" which is...",2018-11-10 19:55:49
1696,Melody,jJhbNZqBLbLK4IRVuoIgyg,5,5 stars to this place for good karma and good times. Met some friends here on a cold February night and sat on the patio under the heat lamps.  My wallet...,2019-02-17 12:25:53
1697,Melody,jJhbNZqBLbLK4IRVuoIgyg,4,Cute place with a great selection of wine! This place is very boho-Joshua tree-LA if you get my drift! And def Instagram worthy. I tried two of their red...,2019-03-24 21:25:39
1698,Melody,jJhbNZqBLbLK4IRVuoIgyg,3,"Let's be frank; it's a bar. It's a bar that serves organic wine. It's an organic wine bar, so don't expect much.  If I go to another place that thinks wine...",2019-01-17 19:54:28
1699,Tam O'Shanter,cJ_-7MywlZgLvvsS4u7jaQ,5,The Tam is part of the Lawry's chain of restaurants.  A few of the things I like better about the Tam are not having to deal with Beverly Hills traffic....,2019-04-08 11:44:49
1700,Tam O'Shanter,cJ_-7MywlZgLvvsS4u7jaQ,2,Another Yelper said that the prices keep going up and the quality keeps going down.  I agree with their sentiment. I haven't been here in years. I used to...,2019-04-08 13:54:45
1701,Tam O'Shanter,cJ_-7MywlZgLvvsS4u7jaQ,3,This is a pretty nice old time restaurant in Glendale with the normal bar fare.  Most of the times I have eaten here it's been at the bar before dinner is...,2019-03-15 12:14:20
1702,Tocaya - DTLA,28HzNE8LVC3KZ1jKvAc8hg,5,Omg!!! I want in!!! It just keeps getting better and better! I just moved downtown last week and was overjoyed to find that my favorite Mexican restaurant...,2019-04-08 20:09:28
1703,Tocaya - DTLA,28HzNE8LVC3KZ1jKvAc8hg,5,"Happy opening day!! 

I've been waiting for this place to open for weeks! I have never been to any Tocaya location, and I decided to stop by today. I...",2019-04-08 18:26:20
1704,Tocaya - DTLA,28HzNE8LVC3KZ1jKvAc8hg,5,"New place just open in downtown. 
Love Tocaya :) so that's my closest place to eat now  :) 
Food is great. And I love 2 floor",2019-04-08 12:30:20
1705,The Main Course,yleRHa5Voh4xJ5AW1-7RZQ,5,"This is a wonderful little neighborhood place, right next to Rancho Park and down the street from Fox Studios.  I'm here with three work colleagues.  We...",2019-01-17 18:58:35
1706,The Main Course,yleRHa5Voh4xJ5AW1-7RZQ,3,I love stuffed cabbage so I was excited to see a living social deal for this place.There's parking behind the restaurant but you can't cut through to the...,2019-02-23 23:31:07
1707,The Main Course,yleRHa5Voh4xJ5AW1-7RZQ,5,"Good, wholesome European food that will leave your belly full and heart happy. Clean dining room. Friendly service. Quality ingredients.  Great deals often...",2018-11-22 10:31:05
1708,La Numero Uno,f2V2OzCi0eNe9I-XnJOuwg,5,First time here and the El Salvadorain horchata has more of a chocolate taste and slightly sweeter than what I'm used to but oh so needed for a hot Spring...,2019-04-01 21:06:24
1709,La Numero Uno,f2V2OzCi0eNe9I-XnJOuwg,4,This restaurant serves traditional Mexican and El Salvadorian cuisine. The menu is expansive and it may take a few minutes to figure out what to order. The...,2019-02-25 20:22:13
1710,La Numero Uno,f2V2OzCi0eNe9I-XnJOuwg,5,"This is my third time here and I must say how it's far it's absolutely surpassed my expectations in every way each time. The flavor/quality of food, the...",2019-01-21 20:39:35
1711,Sapp Coffee Shop,T5XzED-R0r9KJz74EcHUNg,5,"I recently moved into the hood and it was early 8.30 AM and I was looking for a coffee shop. I came in and sat down. 

Its a total dive in a sense this...",2019-02-25 20:02:02
1712,Sapp Coffee Shop,T5XzED-R0r9KJz74EcHUNg,4,"Sapp Coffee Shop was a humble shop serving Thai cuisine. At 6 pm, parking was not easy to find, but a table for two was readily available. Table service was...",2019-03-25 03:26:20
1713,Sapp Coffee Shop,T5XzED-R0r9KJz74EcHUNg,1,"We ordered Jade Noodles & Boat Noodles but they were way too salty. 

We asked for hot water to add it in the soup but still the same. 

I got a headache...",2019-02-19 13:20:01
1714,California Chicken Cafe,x4k-csqCwofptVyYSIxtXw,5,LOVE LOVE LOVE THIS PLACE! I usually don't start away from the Chinese Chicken salad well because ITS THAT GOOD! But I've tried some other things and they...,2019-04-03 17:55:07
1715,California Chicken Cafe,x4k-csqCwofptVyYSIxtXw,5,"Quick and healthy, yummy options. I always get the California salad without pasta because it is awesome. Turns out the ""small"" size is plenty big for a...",2019-03-12 14:49:49
1716,California Chicken Cafe,x4k-csqCwofptVyYSIxtXw,5,"Yes, ""chicken"" do it! 

Food: Classic Chicken Wrap

Price: $8.25

Ratings: for the price and quantity, this place is really not that bad! I got the classic...",2019-02-27 20:50:34
1717,Polka Polish Restaurant,C9rLh3Mp-agjne7JWv8KLA,5,We had an unusual craving for Eastern Europe food and Polka was perfect. Their food makes you feel like your grandmother has made your favorite dish for...,2018-12-22 22:17:25
1718,Polka Polish Restaurant,C9rLh3Mp-agjne7JWv8KLA,4,"Na zdrowie! Which is cheers/to your health in Polish, according to my friend. I do remember Carrie on Sex and the City learning to say that to her Russian...",2019-01-28 10:49:48
1719,Polka Polish Restaurant,C9rLh3Mp-agjne7JWv8KLA,4,"This restaurant was a favorite of one my dearest friends and mentors.  We would frequent this place at least 4 or more times a year.  

Since the early...",2019-01-16 17:44:39
1720,Happy Taco,Ij1S9QX1QWDVwJLBcWiejQ,5,"Happy Taco is munchie heaven for me.  No meal is over cooked, over seasoned, nor do they skimp out on portions.

If you prefer steak like carne asada, then...",2019-02-02 16:38:02
1721,Happy Taco,Ij1S9QX1QWDVwJLBcWiejQ,1,"First time I went here they messed up my order for chilaquiles and a few tacos, everything I'd ordered was wrong but I didn't find out until I got home and...",2019-03-01 00:43:09
1722,Happy Taco,Ij1S9QX1QWDVwJLBcWiejQ,5,"I gotta say, this place is pretty much from an alligator to a zebra rating, a Zebra!

Awesome food, good portions, and lots of flavor.

I tired the happy...",2019-01-25 21:28:01
1723,Luv2Eat Thai Bistro,3OJt-Xj45NfCCFwaeKMaeg,5,"Best food ever!!! 
Authentic and deeeeeelishis....lol
Fast service' great atmosphere ...",2019-03-29 12:43:30
1724,Luv2Eat Thai Bistro,3OJt-Xj45NfCCFwaeKMaeg,3,"A classic 3 Star... their fried chicken? I guess? was delicious, but most other things were so-so. 

I specifically told them I am allergic to nuts and yet...",2019-04-05 06:49:17
1725,Luv2Eat Thai Bistro,3OJt-Xj45NfCCFwaeKMaeg,4,"Enjoyed the food and service, delicious food and friendly people, affordable service, etc. 

i enjoy the decor as well and especially the curry.",2019-04-02 16:55:35
1726,Rao's - Los Angeles,7e9oi3zq_6pP_LU9YPEXLg,5,"Great place and space 
Nice decor 
The meatballs, forget about it 
The mussels delicious 
The chicken dish excellent",2019-03-29 01:14:39
1727,Rao's - Los Angeles,7e9oi3zq_6pP_LU9YPEXLg,5,"Absolutely delicious. Started with a roasted beet salad with whipped goat cheese, blistered tomatoes, micro-basil, hazelnuts, and drizzled with a balsamic...",2019-03-17 18:31:47
1728,Rao's - Los Angeles,7e9oi3zq_6pP_LU9YPEXLg,5,As if this restaurant needs any more 5-star reviews. My wife and I were the recipients of a generous gift card to this treasure of a restaurant and after...,2019-02-22 14:00:00
1729,Beetle House LA,MtvPWC-Xy8dbyrxAaqsA2w,4,"Had a great time. The decor was fantastic. Loved the Joker Wall!
Chucky was running around and there were about 4 Johnny Depps. 

The food was ok. Nothing...",2019-04-01 23:44:56
1730,Beetle House LA,MtvPWC-Xy8dbyrxAaqsA2w,4,"I reccomend coming on a weekend and to stick to drinks in the bar area rather than the dinner. The food is over priced for what it is, but you are paying...",2019-03-27 14:39:43
1731,Beetle House LA,MtvPWC-Xy8dbyrxAaqsA2w,4,"It was decent..spent 120 on the dinner

Appetizers entre and dessert and beer

Adds up to 120

Food was alright nothing to go crazy for..the atmosphere is...",2019-03-19 19:32:53
1732,Wood & Vine,3n3D8WCVKDgMLYlL0Tv8Tg,5,Pure excellence! This is my third time visiting Wood & Vine (WV) and I absolutely love it! WV is on the Walk of Fame just across the Pantages theater. It's...,2019-03-31 23:27:41
1733,Wood & Vine,3n3D8WCVKDgMLYlL0Tv8Tg,5,"I'm not sure I'll ever go anywhere else when we come to a show at Pantages after the meal and service we had tonight! 

We started with the fries which were...",2019-02-28 20:06:32
1734,Wood & Vine,3n3D8WCVKDgMLYlL0Tv8Tg,5,"Hospitality personified!
Executive chef Rick Sipovic's passion for culinary arts shines bright. I've never encountered a chef who takes so much pride in...",2019-02-28 20:02:17
1735,Sunny Blue,c6tS63dKNNXd2n_dluGWAw,5,"First time here this week. I'm not a big seaweed fan, I don't mind it, but I must say the wraps here were very tasty. The seaweed blend was not overpowering...",2019-01-09 11:37:00
1736,Sunny Blue,c6tS63dKNNXd2n_dluGWAw,4,"I stopped by after eating next door... I had to try one of their masubi. 

So many to choose from so I asked an employee and I am glad I got the salmon...",2019-03-09 17:28:25
1737,Sunny Blue,c6tS63dKNNXd2n_dluGWAw,4,"This place is a hidden gem.  A unique one of a kind sushi-Esque.   The individual wraps are kind of pricey for the amount of meat, but are definitely...",2019-02-06 19:50:45
1738,The Edmon,irWMpwJ1JFx5ih4TTQVo6Q,5,"Been coming here with wife, friends or by myself for almost 2 years now. I've never had a bad experience here because this is what the Edmon is...

-It's a...",2018-12-31 10:19:30
1739,The Edmon,irWMpwJ1JFx5ih4TTQVo6Q,3,Meh....GORGEOUS interior. Just stunning! I was in LA for a small trip and needed a bite before heading out. I came to look at the Edmon as Osteria La Bucca...,2019-02-10 12:26:34
1740,The Edmon,irWMpwJ1JFx5ih4TTQVo6Q,4,Was here recently for a friend's birthday celebration. It was quiet when I got there around 6 PM but quickly filled up with the after-work weekend crowd....,2018-11-21 15:06:49
1741,Cardamom Indian cuisine,j3zbQyVS9C9SwzZGzAGAgg,5,"First timer from Houston. I've finally found my favorite Indian Cuisine! I ordered to go, but was greeted with a pleasant ambience of lovely music and grand...",2019-03-03 15:24:46
1742,Cardamom Indian cuisine,j3zbQyVS9C9SwzZGzAGAgg,3,"My roommate and I ordered takeout from here the other night. They weren't exactly what I would call warm over the phone, but I brushed it off as a potential...",2019-03-31 08:53:59
1743,Cardamom Indian cuisine,j3zbQyVS9C9SwzZGzAGAgg,3,"Cardamoms is a fine choice -- albeit on the pricier side. The lack of a lunch special and everything a la carte hurts the chances for a repeat visit. Still,...",2019-03-18 13:39:19
1744,Singapore's Banana Leaf,yTnnNiL-Q5IB966ddWvqPw,5,Can't believe there are people out there rating this place anything less than 5 stars. Smh. The only thing i could complain about in the 20 times ive been...,2019-02-24 13:49:53
1745,Singapore's Banana Leaf,yTnnNiL-Q5IB966ddWvqPw,2,"ew this place is rly not that great 
1. the fried noodles were whatever tastes worse than panda express ones
2. the fried rice was honestly so beyond...",2019-03-09 15:04:20
1746,Singapore's Banana Leaf,yTnnNiL-Q5IB966ddWvqPw,3,"Banana Leaf is among the four Asian food stalls at the Farmer's Market (two fast-food Chinese and sushi spot), serving Singaporean, Indonesian, Malay, and...",2019-01-18 17:41:28
1747,KOBUNGA,8RXJiao_twvDmzDAqwkw6w,5,"I'm used to AYCE Korean BBQ places, so I don't usually trust pre-made KBBQ spots.

However, Kobunga has proven to be my go-to spot at USC's Village....",2019-04-08 19:03:54
1748,KOBUNGA,8RXJiao_twvDmzDAqwkw6w,4,"Decent price and everything you need in a quick to-go Asian lunchbox. Service wise, I had a giant order of 7 boxes and they got the stuff ready within 10...",2019-02-14 14:49:35
1749,KOBUNGA,8RXJiao_twvDmzDAqwkw6w,5,"Our whole family are **SUPER-BIG FANS** of Kobunga!!!  Since we live in the Pasadena area, we aren't able to make it over to the USC Village area as often...",2019-01-28 23:02:46
1750,ACA Grill,k2dhvRV0gtPoDWLuH2OMTQ,5,Holy moly! This place is different ... Ran absolutely perfect. Great service!! as you walk in you smell the meat and spices entice the mind in a way that is...,2019-03-26 19:44:38
1751,ACA Grill,k2dhvRV0gtPoDWLuH2OMTQ,4,"I love this place! 
I usually get the combo 1 asado only (super tender beef short ribs) comes with beans rice and a salad a balanced meal I would say 
The...",2019-03-20 00:08:24
1752,ACA Grill,k2dhvRV0gtPoDWLuH2OMTQ,2,"Went on a Friday night per yelp reviews, prices are reasonable and portions are large. 
Pros: pork belly was delicious, so much so we ordered more la carte....",2019-03-09 07:34:06
1753,Full Moon House,bJeMe365G76fcnFqBHxppg,4,"Been going here for a while,
My favorite dish  is the honey  glazed walnut shrimp. It comes in large portions with a couple of orange peels to give it a...",2019-02-02 23:04:35
1754,Full Moon House,bJeMe365G76fcnFqBHxppg,2,We ordered takeout from here. The food was ready in 40 minutes which isn't bad. I swear I had been here before and enjoyed the food but this time was just...,2019-03-24 17:59:39
1755,Full Moon House,bJeMe365G76fcnFqBHxppg,4,"Great option to satisfy late-night Chinese food cravings! The portions are HUGE, which I really liked. I got the house combination chow fun, hot and sour...",2019-01-20 22:58:18
1756,Pollo a La Brasa Western,5K-jAlFfFX1nnaeT8zsufw,5,"SO YUMMY. Seriously crazy good.  people are nice, food is delicious and prices are great. Parking is tough so best thing to do is bring a friend and circle...",2019-02-17 20:25:55
1757,Pollo a La Brasa Western,5K-jAlFfFX1nnaeT8zsufw,4,"A community staple. Been coming here since I was a kid. If you are in the area and smell chicken, it's from here. 

ALWAYS GO ROTISSERIE. Family value pack...",2019-04-04 14:44:17
1758,Pollo a La Brasa Western,5K-jAlFfFX1nnaeT8zsufw,1,This place is like the other one service sucks they don't care about you for nothing you have to clean your own table every one shares the plastic salsa...,2019-02-27 14:21:46
1759,Rossoblu,YYKK5pDAWQimcHzOz-7nug,5,"This is an updated review. The manager, Hans, read my review and went through the trouble of reaching out to me and ordering and sending us a new wine...",2019-03-08 18:13:24
1760,Rossoblu,YYKK5pDAWQimcHzOz-7nug,3,I can start off by saying the hostess was not bright... but the rest of the evening gets better. We had a 5 pm reservation for a Saturday night so it was a...,2019-03-30 21:33:50
1761,Rossoblu,YYKK5pDAWQimcHzOz-7nug,2,"Underwhelming experience. After so much talk about this restaurant I came for brunch and I'm lost at words of how underwhelmed the menu is.
I joked to the...",2019-03-17 15:04:58
1762,RiceBox,hPevQl0mBhTFUXZ0baMq0Q,5,"I love Chinese food, but I usually have to avoid it because I'm sensitive to MSG. I am ecstatic that a place like RiceBox exists, because their business...",2019-02-05 14:51:24
1763,RiceBox,hPevQl0mBhTFUXZ0baMq0Q,3,"After seeing this multiple times on IG we decided to try it out. It's in the same complex as other restaurants / coffee shops.

We got the OG Char Siu,...",2019-03-28 15:45:58
1764,RiceBox,hPevQl0mBhTFUXZ0baMq0Q,4,"Good morning everyone! Got invited to a performance of the play, CANYON at LATC. 
Since I drove from south OC, I decided to plan for the long drive....",2019-03-23 08:04:14
1765,AL Basch Chicken,BvQqye2Qs18Ig1Qr95f-fA,5,"BOmb dot com food.

This is my second time coming here and I'm hooked. Love their food and they're friendly people.
Food amazing.  Customer service awesome...",2019-03-24 21:45:49
1766,AL Basch Chicken,BvQqye2Qs18Ig1Qr95f-fA,5,We've eaten here almost weekly since we moved nearby - it's our go-to Mediterranean spot. Chicken shawarma is delicious every time and the falafel is to die...,2019-03-03 18:49:52
1767,AL Basch Chicken,BvQqye2Qs18Ig1Qr95f-fA,5,"AL Basch is my new go to Mediterranean take out place. I am forever faithful and loyal. Never heard of it before, and it was just a random choice made by a...",2019-02-24 21:17:33
1768,Pho Hoa Vietnamese Restaurant,mufwX7seOeLaWD6N6ScYSg,5,"It's been years since I've been to Pho Hoa so when my friend suggested a last minute lunch here, I jumped at the opportunity to go. I remembered the pho...",2019-02-07 12:11:18
1769,Pho Hoa Vietnamese Restaurant,mufwX7seOeLaWD6N6ScYSg,3,"The food was great, however, it took me 30min to order something to go? That's insane amount of time for a plate to go.

Ps:the two guy who work here as...",2019-03-13 12:34:05
1770,Pho Hoa Vietnamese Restaurant,mufwX7seOeLaWD6N6ScYSg,4,Great unassuming spot for pho in Chinatown.  I was meeting a friend who lives in Hollywood for dinner and this was a good halfway spot.  Got here a little...,2019-03-12 08:34:58
1771,Poke Me,jUUL15bDuUwwX73Mqivisg,5,"Although it's admittedly difficult for me to legitimately distinguish tangible differences between my favorite poke spots, the ingredients at Poke Me were...",2019-03-25 08:48:51
