,restaurant,restaurant_id,rating,text,time_created
1717,Pollos El Brasero,tsTSRkA9Vv6lAT0w3fOS_w,5,"This place has some goooooood lomo saltado! I was craving Peruvian food one day and ran into this spot through yelp. 

Thank goodness I did because it's...",2020-07-11 21:05:43
1718,Pollos El Brasero,tsTSRkA9Vv6lAT0w3fOS_w,4,"**Postmates order during covid**

Initial note for honesty: We were craving Pollo a la brasa but they don't deliver thru any apps and this place did and...",2020-08-21 11:58:27
1719,Nightshade,2NTJmVo6Smp82PmrH83mlQ,5,"Best new restaurant in LA. There, I said it. This is coming from someone who's grown up eating delicious (and cheap!!!) Asian food. I knew Nightshade was a...",2020-11-12 21:16:22
1720,Nightshade,2NTJmVo6Smp82PmrH83mlQ,5,"This review is long overdue. I took my sister here for her birthday (March 1st) pre-pandemic, and am glad that this is one of the last meals that I had out...",2020-08-05 19:23:54
1721,Nightshade,2NTJmVo6Smp82PmrH83mlQ,5,"Came here for bday dinner months ago and it was delicious.  Very creative pairings and different from the regular food scene.

Service was very nice.  Hope...",2020-05-25 10:07:16
1722,Pescado Mojado Seafood Grill,asRC_mON01y22DW2cfDRcQ,5,"I am a field sales rep & I'm always looking for a caterer that has great food, deliver promptly & at a good cost. This place hits all the targets. I've used...",2020-05-07 12:44:05
1723,Pescado Mojado Seafood Grill,asRC_mON01y22DW2cfDRcQ,5,"This place has the best salsa and grilled fish!! Since COVID, they packed all salsa into small cups for you. But I always always buy extra salsa from them...",2020-06-21 23:44:19
1724,Pescado Mojado Seafood Grill,asRC_mON01y22DW2cfDRcQ,5,this place is so bomb 12 dollars for so much quality food. They give you rice beans limes salsa and soft tacos with the talapia. my man and i always stop by...,2020-06-26 19:34:45
1725,Mauro's Cafe,6IJQg_88VaB30Bl-DbbTEQ,5,"Oh my gosh, THANK YOU Mauro's!!! I work in the ER at Kaiser West LA and recently you guys donated a bunch of meals to us during my shift! The food was SOOOO...",2020-04-07 11:53:56
1726,Mauro's Cafe,6IJQg_88VaB30Bl-DbbTEQ,5,"Love this place! 
Had a great time Saturday afternoon, we enjoyed the friendly vibe and food. Crazy cool DJ working the Covid outdoor dining area. They made...",2020-10-11 23:18:29
1727,Mauro's Cafe,6IJQg_88VaB30Bl-DbbTEQ,5,I had a fantastic time here on the patio with two of my friends yesterday. For COVID they have the patio set up in the back parking spot and each table has...,2020-09-06 10:07:50
1728,Franklin & Company Tavern,b4qCjis-ET1NqAekMbIgbw,5,"Loved the vegan  meatball sandwich , very delicious !! 



A Must try even if not vegan !!",2020-02-26 15:02:36
1729,Franklin & Company Tavern,b4qCjis-ET1NqAekMbIgbw,5,"They have a great HAPPY HOUR! the cocktails are what I came for but the food was a definite plus as well. 

I didn't have the AHI TACOS but I heard they...",2020-01-03 09:17:43
1730,Franklin & Company Tavern,b4qCjis-ET1NqAekMbIgbw,3,Chill place. Came here fo HH. Place to be seen and see people and celebs working in TV and movies. Great HH selection. Will come back here for food and...,2020-01-12 07:47:54
1731,Sunny Blue,c6tS63dKNNXd2n_dluGWAw,5,"Love this place. Been eating here for a while now, and having experienced Sunny Blue both before the pandemic (both as dine-in and take-out) and now during...",2020-10-24 21:33:26
1732,Sunny Blue,c6tS63dKNNXd2n_dluGWAw,5,What can I say - these rice balls are the bomb !!! We would eat them everyday if they weren't $4.40 a piece.  I could eat 4 with no problem ! we're a big...,2020-11-20 18:27:16
1733,Sunny Blue,c6tS63dKNNXd2n_dluGWAw,5,Love Sunny Blue!!! Been going here for years! The food is always delicious and consistent! It's great to eat on the spot but also they do a great job...,2020-08-20 12:55:23
1734,un solo sol,mBD3hhlyqc2A301Y1CVwUg,5,un solo sol is our go to spot for diverse selection of healthy food options. The cholay is amazing! The pupusas are delicious! And they are family owned and...,2020-07-18 18:12:09
1735,un solo sol,mBD3hhlyqc2A301Y1CVwUg,5,"I love supporting small vegan restaurants, and since I was in the area I knew I had to try this place out. This is definitely a restaurant with a nice...",2020-07-21 16:44:38
1736,un solo sol,mBD3hhlyqc2A301Y1CVwUg,5,"Amazing healthy place. Loved the pozole , Mexican style brown rice...  breakfast roasted potatoes are amazing. Well EVERYTHING...",2020-10-25 19:19:04
1737,Needle,-bKSg3-kXFSFUA7baQndMw,5,"I can't believe I didn't write a review yet - Needle's been on my Rona Rotation since they returned during Covid and always hits the spot. 

I'll start with...",2020-07-25 23:03:07
1738,Needle,-bKSg3-kXFSFUA7baQndMw,5,"Needle is keeping it safe, delicious and innovative.  Hand sanitizer is always on hand.  Masks and social distancing enforced.  Chef Ryan gets tested...",2020-11-30 16:43:54
1739,Needle,-bKSg3-kXFSFUA7baQndMw,5,"Everything on their menu is unique and tasty!!! Since COVID closures, have ordered takeout several times and is just as good to-go...highly recommend trying!!!",2020-12-07 15:53:46
1740,Rustic Kitchen Market & Cafe,AgUSfMByb7r4ffVR2WYMuw,5,I'm so glad they're open during this pandemic. So I tried the lobster roll for the first time and I must say... it was stuffed w/lobster and so fresh and...,2020-09-25 18:31:51
1741,Rustic Kitchen Market & Cafe,AgUSfMByb7r4ffVR2WYMuw,5,"I'm so glad this place is open during Covid!  And I mean actual sitting down and being served!  This was our first visit, but it won't be our last.  We...",2020-08-08 19:34:05
1742,Rustic Kitchen Market & Cafe,AgUSfMByb7r4ffVR2WYMuw,5,Great food.  Imaginative cooking without pretension.  Decent sized portions and reasonably priced.  Excellent wine list with lots of by the glass choices...,2020-08-30 12:17:48
1743,Burgerdaddy,WTdoODEkK5r3jgQXyQaFgA,5,"As of the date of this review, this is the best tasting burger I've ever tried in my life. Maybe it doesn't look like one, but definitely tastes like one. I...",2019-11-24 21:08:41
1744,Burgerdaddy,WTdoODEkK5r3jgQXyQaFgA,5,"One of my top 5 burgers in LA right here. I happened in this spot through a random foodie account on Instagram of all places, and it did not disappoint!...",2019-11-28 01:24:18
1745,Burgerdaddy,WTdoODEkK5r3jgQXyQaFgA,5,What started as a temporary weekend pop up in front of Standing's Butchery has become a permanent weekend affair (Sat and Sun 11-3) for the foreseeable...,2019-08-04 16:28:00
1746,M Grill,Wjckf5QPdVQw1ZG82zEarA,5,"***DINING DURING THE PANDEMIC***

Been here twice since they've reopened and the staff is totally equipped and geared for the safety of guests to enjoy...",2020-11-11 17:50:11
1747,M Grill,Wjckf5QPdVQw1ZG82zEarA,5,"Pre-Covid:
I have been here a few times. My experience here has been better and better. Lunch is $35 per person. Server was very attentive and constantly...",2020-09-29 00:26:17
1748,M Grill,Wjckf5QPdVQw1ZG82zEarA,5,My boyfriend wanted to have a date night and perfect timing because Dina LA just started. We reserved that day and went to dinner at night. Seeing that it...,2020-09-08 00:54:51
1749,Myung In Dumplings,jCDnwiF2JN5OBbzwlrWuhA,4,"Covid take-out review

We try to get out to k-town a few times a month to do some grocery shopping. While we are out there, we also try to pick up some...",2020-11-24 12:48:30
1750,Myung In Dumplings,jCDnwiF2JN5OBbzwlrWuhA,5,Great variety of dumplings available there even though they have temporary hours due to COVID-19. Friendly person taking the order and only took 10 minutes...,2020-10-12 21:28:45
1751,Myung In Dumplings,jCDnwiF2JN5OBbzwlrWuhA,5,"It order to pick up one of the mandoo, it was spicy pork and shrimp.
I was very juicy, spicy  and flavorful.",2020-07-28 18:35:51
1752,Pomodoro Trattoria,5JSRwc90j0V226stp1zWDA,5,I've been coming here for 10 years and their food is traditional Italian home-cooking. I'm from the East Coast and you just don't get this type of Italian...,2020-12-09 11:35:41
1753,Pomodoro Trattoria,5JSRwc90j0V226stp1zWDA,5,"Pomodoro Trattoria - Westwood, Los Angles 
GNOCCHI LOVERS DREAM! As a New Yorker, I know good Italian food and this place is amazing! It is a hole in the...",2020-12-05 08:20:15
1754,Pomodoro Trattoria,5JSRwc90j0V226stp1zWDA,5,"COVID 19

We went back to Pomodoro tonight and it was fantastic. I had originally came to grab some takeout but was pleasantly surprised to see that they...",2020-07-13 22:50:40
1755,The Halal Guys,ZVjU7rMpPfZDqfwFR62tNA,5,Halal guys is soooo sooo good! I would highly recommend them! Even during COVID the staff is beyond kind and friendly and they are practicing safe measures...,2020-10-16 18:02:45
1756,The Halal Guys,ZVjU7rMpPfZDqfwFR62tNA,5,"This Halal Guys is amazing. The staff is friendly, service is always on point! Food is really good every time and they are consistent. Specially during...",2020-12-13 13:53:49
1757,The Halal Guys,ZVjU7rMpPfZDqfwFR62tNA,5,"In not a fan of eating out during these times. I visited this location once before, I first thought all their Covid 19  acomadations where excessive. I was...",2020-12-13 13:09:49
1758,Jon & Vinny's Fairfax,sPw1o5OYWE5C2JtbTXp5wg,5,"*Pre-covid*

I am so glad that my friend asked me to have lunch with her here. It was my first time and little to say, I was excited to finally check it...",2020-12-02 20:00:14
1759,Jon & Vinny's Fairfax,sPw1o5OYWE5C2JtbTXp5wg,4,"Got takeout (through DoorDash) for dinner on my day off from work, and I was craving pasta! I ordered the pesto radiatori and the famous spicy vodka...",2020-12-01 07:25:59
1760,Jon & Vinny's Fairfax,sPw1o5OYWE5C2JtbTXp5wg,5,"we came here on a weeknight, pre-covid and it was a packed house! 

3 of us shared: 
- ricotta & orange blossom honey, sesame seed - so good
- spicy...",2020-11-12 15:32:37
1761,The Barbacoa Boyz,I6VqD_acNnlL7RYZEIBM9w,5,"Nothing comes close!  I know they are the The Barbacoa Boyz but if you like chicken, then you MUST have the chicken.  It is phenomenal.  This is the type of...",2019-07-15 20:52:33
1762,The Barbacoa Boyz,I6VqD_acNnlL7RYZEIBM9w,5,THIS BBQ IS DELISH! They catered a party at my work for over 150 people. Everything was a hit and people were constantly mentioning how great the food...,2019-08-17 13:20:30
1763,The Barbacoa Boyz,I6VqD_acNnlL7RYZEIBM9w,5,"We hired them to cater our New Year's party, so glad we did. The guys are great and the food was fabulous!",2019-02-16 22:01:13
1764,Bon Shabu,Fx_O-3ZSGr9PH6_sU-bL9Q,5,"One of my favorite Shabu/hotpot locations. They have a huge patio great during the pandemic. You won't need to get out of your seat for items at the bar,...",2020-10-21 11:44:59
1765,Bon Shabu,Fx_O-3ZSGr9PH6_sU-bL9Q,5,"Quarantine take out rating: SO WORTH IT

probably my most frequented restaurant and was craving it with the cool weather back. so happy they reopened. nice...",2020-05-19 22:18:34
1766,Bon Shabu,Fx_O-3ZSGr9PH6_sU-bL9Q,5,Yesssss what can I say. Have been here numerous times with my GF and we always leave with a happy full tummy. Plus they are open during covid so that's...,2020-08-19 13:36:08
1767,GRANVILLE,cal0Wpupxj9c_AV7WzDXsw,5,"We are obsessed with Granville and have had great experiences at all the locations. We love splitting the Chicken Chipotle Club, and substituting the side...",2020-11-11 13:02:06
1768,GRANVILLE,cal0Wpupxj9c_AV7WzDXsw,5,Food: My co-workers and I enjoyed a nice lunch at Granville.  Along with my moscow mule I ordered the poblano quinoa plate topped off with grilled chicken....,2020-11-10 21:54:48
1769,GRANVILLE,cal0Wpupxj9c_AV7WzDXsw,5,"Just did lunch takeout during Covid - got the Poke Bowl - ridiculous.  Best Poke Bowl I've ever had by a mile.  So fresh, great flavors and they don't skimp...",2020-10-02 07:46:03
1770,10e,nYD88woJ2pQn8iGPi6emrQ,5,I've been coming to this place for years. It is one of the most underrated and hidden gems of Los Angeles. The flavor and quality of their food is in my top...,2020-04-24 19:54:36
1771,10e,nYD88woJ2pQn8iGPi6emrQ,5,So I am on a business trip in downtown Los Angeles and of course I googled food near me and 10Ee comes up I look at the pictures of the dishes and decide to...,2020-04-28 18:39:18
1772,10e,nYD88woJ2pQn8iGPi6emrQ,5,I was pleasantly surprised when I sat down at 10e to eat. They staff were cordial and had me seated immediately with water. Their new cocktail menu is...,2020-10-20 12:46:41
1773,Pho 87,EiGZST3PxwKs94PTOsD4eQ,5,"=== Pandemic Pickup ===

I used to go here regularly after moving to DTLA. I finally returned while while shuttling belongings to the new home base; feeling...",2020-11-30 22:01:28
1774,Pho 87,EiGZST3PxwKs94PTOsD4eQ,5,"I've been coming here since 2017 and I'm super glad they are open during covid times. 

I'm keto, so I ask for my number 15 without noodles. Yeah I said it!...",2020-11-09 15:10:54
1775,Pho 87,EiGZST3PxwKs94PTOsD4eQ,5,"I had an oxtail pho and imperial egg rolls.
The food was fresh and incredibly good. I really enjoyed how they cooked the oxtail. The take out process was...",2020-11-22 10:18:54
1776,Wako Donkasu,JicwLizIrqIvzn7LEBpHlQ,4,"I don't know why this Wako has 3 stars. I have found it consistently great and much easier parking and more space than the other Wako. 

Anyway, I wanted to...",2020-05-23 20:24:56
1777,Wako Donkasu,JicwLizIrqIvzn7LEBpHlQ,5,"Due to covid-19 stay at home measures, my husband and I had to pick up our food. Their to go packaging is awesome. See pictures!! Their food is still...",2020-04-28 14:50:09
1778,Wako Donkasu,JicwLizIrqIvzn7LEBpHlQ,5,"Delicious!

Pick up was easy because they had designated temp parking right out front. 

Will definitely return.",2020-10-08 15:39:43
1779,Doomie's Home Cookin',7HANpUE8WiO_7drbeZpjvA,5,Ordered pick up through the Toast App this morning - ordering was easy and the food was ready in less than 10 minutes. The guy who helped me when I got...,2020-12-05 11:19:16
1780,Doomie's Home Cookin',7HANpUE8WiO_7drbeZpjvA,5,"Every time I call or stop by for take out everyone is very nice. 
So far I've only had the vegan chili cheese fries. They are the best I've had...",2020-12-01 21:36:44
1781,Doomie's Home Cookin',7HANpUE8WiO_7drbeZpjvA,4,Had been meaning to check them out and finally made it. I didn't realize everything was vegan! I was so shocked (in a good way)! I had a cheeseburger and...,2020-11-09 09:27:30
1782,Cardamom Indian Cuisine,j3zbQyVS9C9SwzZGzAGAgg,5,This place is so unbelievably good. Best Indian food I've ever had. My sister has lived around the block from them for 10 years and we just started going a...,2020-09-19 19:36:11
1783,Cardamom Indian Cuisine,j3zbQyVS9C9SwzZGzAGAgg,5,"Still the best curry this side of Brick Lane!
Still offering curry love in the time of Covid - pickup or delivery.",2020-04-16 12:36:11
1784,Cardamom Indian Cuisine,j3zbQyVS9C9SwzZGzAGAgg,5,Exceptional Indian food! Might be the most flavorful I've had in the US. Have gotten takeout from here twice so far. Spicy really means spicy. The saag...,2020-10-15 16:29:57
1785,C J Boyd's Fried Chicken,VX3n_CD4Jl0YL8bNyR1Nng,5,"CJ has done it AGAIN! I didn't know it could get any better. Guess what, I was wrong! (I'm never wrong). I tried the East LA Spicy Chicken Sandwich today...",2019-10-03 18:28:46
1786,C J Boyd's Fried Chicken,VX3n_CD4Jl0YL8bNyR1Nng,5,"What I had:
- K-town sandwich ($10)
- Seasoned waffle fries ($3)
- Arnold Palmer ($??)

How it tasted:
- Loved it, homie(s).  I'd tear up all of these...",2019-07-23 20:09:26
1787,C J Boyd's Fried Chicken,VX3n_CD4Jl0YL8bNyR1Nng,3,"The Fields is cool if you're going to a LAFC game - lots of LA's greatest hits offer up food options.

For us, it was C J Boyd's. I've been before. And I...",2019-07-31 07:25:00
1788,Wood Ranch BBQ & Grill,V3bupSfbAFY5q0-qSyHVaQ,5,Came here to pick up some food for a few friends that were coming over and the service that we received from the guy and girl that were helping us was...,2020-07-01 20:16:35
1789,Wood Ranch BBQ & Grill,V3bupSfbAFY5q0-qSyHVaQ,5,This spot def hit all the right spots and Justin made our experience super great. I had baby ribs with the loaded baked potato and fries. The only thing...,2020-10-19 18:03:34
1790,Wood Ranch BBQ & Grill,V3bupSfbAFY5q0-qSyHVaQ,3,I was here for a special occasion .. the waitress ruined it . first she brought our sides first and s mentioned that we wanted the sides to come with the...,2020-10-19 15:10:49
1791,Pink Taco,fCzDsLfL5yvlGragBwV40A,4,"Good food and great service. Outdoor seating due to COVID, and tables are kept spread far apart, and all staff wear face mask as well as face shields which...",2020-07-08 17:51:01
1792,Pink Taco,fCzDsLfL5yvlGragBwV40A,5,We love this place on Fri & Sat nights! The vibe is super fun. The social distance setup outside now is super safe and FUN to be on Sunset Blvd! The food is...,2020-11-24 04:37:44
1793,Pink Taco,fCzDsLfL5yvlGragBwV40A,5,Labor Day weekend in LA! Love the Veggie Tacos here. Fresh to order and fast service! Today I liked how both host worked together to get my order ready to...,2020-09-06 21:50:05
1794,Tu Madre - West Hollywood,PLfZ1ACQRAC1bgOTzS5rBA,5,"Simply the best vegan tacos I've had, and I've tried many!  The delivery was quick, the Driver friendly, the presentation of the food was top notch, and the...",2020-12-06 21:12:21
1795,Tu Madre - West Hollywood,PLfZ1ACQRAC1bgOTzS5rBA,5,"Tu Madre elevates your Taco Tuesday game in a real way. If you like things kept simple, not entirely sure you'll appreciate this spot, it's not your average...",2020-09-02 15:33:59
1796,Tu Madre - West Hollywood,PLfZ1ACQRAC1bgOTzS5rBA,5,"My go-to casual date spot! (Now serving alcohol) 
The attire is casual cute. 

I live walk distance from this Taco Tu Madre location and I would say I am a...",2020-09-04 00:53:47
1797,Frankie's,bSfdLm1ke0oFCUK7hiAQ_g,5,"I had ordered for pickup not realizing they offered outdoor seating. The staff were kind enough to seat me at an open table, so that I could enjoy my...",2020-10-01 20:34:53
1798,Frankie's,bSfdLm1ke0oFCUK7hiAQ_g,5,"Love frankies!! Great food and great service. The staff make it feel homey and the ambiance is fantastic.

They made me comfortable and safe with their new...",2020-08-24 23:51:59
1799,Frankie's,bSfdLm1ke0oFCUK7hiAQ_g,5,Order direct to save this business. Grub hub is going to bankrupt these businesses during the lockdowns. Frankie's is an institution.,2020-05-24 12:07:33
1800,Mochinut,P-66iHCsbQSpU4kRq1dbdg,5,"Top dessert spot for me in LA!

I've been a huge mochi donut fan since I first had them in Japan, and for years I tried to get them any opportunity I could,...",2020-12-13 01:42:04
1801,Mochinut,P-66iHCsbQSpU4kRq1dbdg,5,Mochinut in KTown is mainly a tiny to-go storefront. There is absolutely zero seating inside for you to enjoy your treats and it makes sense for the time...,2020-11-29 13:28:58
1802,Mochinut,P-66iHCsbQSpU4kRq1dbdg,5,"Better than the one I tried in Seoul! No more carrying a 2 boxes of mochi donuts under my armpits inside a big jacket getting into the plane. LOL

ITS Here!...",2020-07-31 11:20:01
1803,Mohawk Bend,NffHWFzlhlsPvl06guR2gQ,5,"This restaurant is the superior choice for COVID. They have mastered the contactless service, yet are very much of service. Jamie, the AGM is absolutley...",2020-10-23 21:42:29
1804,Mohawk Bend,NffHWFzlhlsPvl06guR2gQ,5,"I went here for dinner and I it was a great time. They are very covid compliant, which made the people in my party very comfortable. The burgers were...",2020-10-27 15:58:10
1805,Mohawk Bend,NffHWFzlhlsPvl06guR2gQ,5,"Mohawk is finally open for take out. Online orders. 
I love their memu and so happy theyve finally opened.",2020-05-16 21:18:14
1806,Cassell's Hamburgers,Q3pwRtT8v8oTCKFEYJgCbg,5,"Fast delivery of excellent burgers, fries, and perhaps the most innovative of all sandwiches: the half tuna salad half egg salad sandwich. Genius. The pies...",2020-11-22 23:47:45
1807,Cassell's Hamburgers,Q3pwRtT8v8oTCKFEYJgCbg,5,This five-star review is for their DIY burger kit! I recently purchased a burger kit during COVID-19. It was my first ever DIY burger kit as well as my...,2020-05-27 12:42:34
1808,Cassell's Hamburgers,Q3pwRtT8v8oTCKFEYJgCbg,5,"Amazing cheeseburger!!! Amazing fries! Wow the splendor of eating meat again!!!

Also their take out service is awesome - everything is packaged in a neat...",2020-12-09 23:05:12
1809,BBQ + RICE,P7S8klSRcucx_6xoLC7Eqw,5,"I visited for the first time today, and had a great experience. I ordered ahead online, but when I went to pick it up we realized I had ordered from their...",2020-09-16 18:52:02
1810,BBQ + RICE,P7S8klSRcucx_6xoLC7Eqw,5,Nothing has changed. Still the same taste and quality as pre COVID. I would suggest the regular Korean fried chicken because the spicy will come a little...,2020-10-24 15:16:06
1811,BBQ + RICE,P7S8klSRcucx_6xoLC7Eqw,5,Excellent food and delivery Sevice. This is one of my go to places. My work team also enjoys lunch here at least once a week.,2020-10-27 11:16:59
1812,The Chicken Coop,dLAVhYgrf_GE1wWLAEpxYQ,5,"Coronavirus is not stopping them here. 
You must go here. 
The posole is to die for, check out my fiancé's chicken sandwich!!!! Omg
So yummy we are eating...",2020-05-14 12:04:19
1813,The Chicken Coop,dLAVhYgrf_GE1wWLAEpxYQ,3,The Chicken Coop is an a-ok food truck that makes various stops around the Twin Cities. While their hot chicken isn't quite as good as the real deal chicken...,2020-06-03 11:09:17
1814,The Chicken Coop,dLAVhYgrf_GE1wWLAEpxYQ,5,"OK YES. YES. YES. ALL THE WAY YES.

Let me just say that this truck was outside our place last night. I was feelin fancy and wanted to celebrate my taking a...",2020-02-20 09:57:14
1815,Atrium,iVyVs8L6xTtZZb1k050Ajg,5,Super tucked away in Loz Feliz. The entrance is really an alleyway and a host table to walk you through. There is outdoor seating with smaller tables in the...,2020-04-03 16:00:10
1816,Atrium,iVyVs8L6xTtZZb1k050Ajg,3,"Nice entrance and decor.

THE AMBIANCE:

Atrium reminds me of a garden/wood jungle. It is hard to notice because it has a large gate door. Look for a brick...",2020-03-21 08:57:46
1817,Atrium,iVyVs8L6xTtZZb1k050Ajg,5,My friends were craving for a cool brunch spot and saw this on Yelp located in Los Feliz which was about 15 mins from DTLA. The venue is very beautiful and...,2020-02-26 19:51:24
1818,Zankou Chicken,lAmpZfYijXT5fcc1Zqy4Nw,4,"One thing I will say about Zankou Chicken is that they never let me down! I haven't been here in nearly 10 years but when I moved back to Cali, I suddenly...",2020-09-17 12:27:50
1819,Zankou Chicken,lAmpZfYijXT5fcc1Zqy4Nw,5,I have heard of this place for years but had never tried it. During the quarantine we have tried new places to support new restaurants. Man!  This place is...,2020-09-11 09:20:42
1820,Zankou Chicken,lAmpZfYijXT5fcc1Zqy4Nw,4,"**I gotta say... Anyone working hard to bring food to the masses at a time when we're all on quarantine is a hero. A mothertrucking hero.**

I've been...",2020-04-04 13:58:31
1821,The Kickin’ Crab,khApvUwH1Xhe3MtaXmaZsg,5,"This place is open during COVID but you need to wear your mask in order to enter and there's a limit of people that can be inside. 

I order 2 pounds of...",2020-07-28 09:50:07
1822,The Kickin’ Crab,khApvUwH1Xhe3MtaXmaZsg,5,This store is only take out. I've been a frequent customer for awhile now and they never disappoint. Staff is extremely nice and always makes sure you leave...,2020-11-08 18:12:06
1823,The Kickin’ Crab,khApvUwH1Xhe3MtaXmaZsg,5,This is like the 4th review in 10 years I've ever written about a food establishment because logging into my Yelp account and pretending that I actually...,2020-06-21 22:41:57
1824,Sulga House of Beef Bone Soup,LtQu-lT9Hpm_n_5LcXsdYA,5,Came here during covid- they have 3 tables so I recommend calling or order take out!! The owners are SO sweet and so nice! They gave us the raspberry wine...,2020-09-09 21:11:01
1825,Sulga House of Beef Bone Soup,LtQu-lT9Hpm_n_5LcXsdYA,5,"Angus rib with cabbage: 5/5! Super deep, rich broth with just the right amount of spicy, and a generous amount of meat. There was a good deal of cabbage and...",2020-09-08 14:40:22
1826,Sulga House of Beef Bone Soup,LtQu-lT9Hpm_n_5LcXsdYA,5,This has been one of my favorites before Covid and I was glad to see they are now providing some outdoor seating.  Awesome traditional Korean home cooking....,2020-09-06 15:33:37
1827,Just Turkey,9GHopT8nFKqztDYHacbK-A,5,Ordered delivery last night and it was spot on! First time ever I've had a delivery of French fries that were hot and crispy and so tasty! The burgers were...,2020-07-16 04:05:50
1828,Just Turkey,9GHopT8nFKqztDYHacbK-A,5,I am so happy I found this place highlighted on Uber Eats. I wasn't far so decided to go in and pick up my food. The food was soooo good. Everything fresh...,2020-06-04 20:05:02
1829,Just Turkey,9GHopT8nFKqztDYHacbK-A,5,"It's been about a year since my last visit and shame on me !!!  Today, I ordered the jerk turkey tips and two turkey tacos and everything was full of...",2020-11-12 16:34:43
1830,Sabor Nicaragüense Restaurant,tXWWGFaKQBggwOKMdOuCdA,5,"Since COVID-19 we've been reliant on Grubhub, Postmates and/or Uber Eats.  75% of the restaurants in Los Angeles were not prepared for this, nor do they...",2020-09-24 19:08:52
1831,Sabor Nicaragüense Restaurant,tXWWGFaKQBggwOKMdOuCdA,5,"D-E-L-I-C-I-O-U-S! The food is phenomenal, the portions are generous, the staff is friendly, and the prices are great! We have ordered our food ""to go"" ever...",2020-08-20 10:21:31
1832,Sabor Nicaragüense Restaurant,tXWWGFaKQBggwOKMdOuCdA,5,"Best nica food around! I come here all the time and when family visits they always ask for takeout from here. Their nacatamales are deeelish, and they have...",2020-09-18 14:26:01
1833,Jinsol Gukbap,r6-usl4pPnuj9mlP-nEr_g,5,It's a tradition for me to get their blood sausage soup here every saturday mornings. It is absolutely delicious! Their meat broth has a similar taste of an...,2020-11-23 14:15:05
1834,Jinsol Gukbap,r6-usl4pPnuj9mlP-nEr_g,5,"Yelp Reviews: Quarantine Edition #47

Not quite as fantastic as in pre-Covid times but Jinsol Gukbap remains one of the best meals to be had in Koreatown...",2020-11-08 15:21:45
1835,Jinsol Gukbap,r6-usl4pPnuj9mlP-nEr_g,5,One of my favorite soup spots when I'm feeling a bit under the weather.  My go to is the soondae pork soup.  It's a huge portion and comes with a ton of...,2020-10-21 10:39:23
1836,The Sycamore Kitchen,ktUtN287fE34-4XZupuGSA,4,"Brunch/ Lunch is great here. Outdoor seating with lots of space between each table. (COVID Friendly) 

Had the opportunity to try the PORK BELLY HASH,...",2020-11-14 17:08:25
1837,The Sycamore Kitchen,ktUtN287fE34-4XZupuGSA,4,"Alright, I don't usually start off with the sweets because I'm more of a salty person--not my personality but my taste bud preferences. However, this place...",2020-10-06 15:11:51
1838,The Sycamore Kitchen,ktUtN287fE34-4XZupuGSA,4,Went here Saturday morning around 10 for breakfast. They were not so busy but the tables were all taken outside . Luckily one table opened up as soon as we...,2020-11-15 00:50:47
1839,Fresh On Sunset,-FsCSXbsUKj3ejdoFznUqA,5,"Our favorite vegan brunch place in LA and our Sunday ritual! First you're greeted by the decor, which is exceptional. The menu is diverse and has something...",2020-05-10 19:44:50
1840,Fresh On Sunset,-FsCSXbsUKj3ejdoFznUqA,5,"Wow! Super fast delivery and their vegan cobb salad is one of the BEST I have ever tasted in my life.
Usually a lot of the alternative substitutes for...",2020-05-01 13:13:00
1841,Fresh On Sunset,-FsCSXbsUKj3ejdoFznUqA,5,Amazing amazing customer service. Uber eats takes forever and she made she to call me and let me know. Food is great vegan food! Crispy chickn is the...,2020-09-05 20:15:42
1842,Sushi Fumi,m_xAjTKjvcyqd-jBs8A2VA,5,Highly recommend sushi fumi... they are taking precautionary measures for covid and ensure socially distant dining. We ordered a plethora of food and...,2020-10-28 23:45:28
1843,Sushi Fumi,m_xAjTKjvcyqd-jBs8A2VA,5,Only Fumi-San can rock omakase to-go this perfectly! I mean nothing can beat eating at the restaurant but this is seriously the next best thing. One of my...,2020-04-10 15:13:39
1844,Sushi Fumi,m_xAjTKjvcyqd-jBs8A2VA,5,"Sushi fumi was our go to sushi spot pre covid and continues to be amazing in the ""to go"" covid takeout era. The fish is so fresh and just melts in your...",2020-12-13 09:18:48
1845,Lowkey Burrito,rQEMhSKknt-sDHjqwSC3Xg,5,"Even in what is otherwise a taco town I've had some fantastic breakfast burritos, but possibly none better than what I had at Lowkey Burritos. 

Star 1: How...",2020-04-28 20:10:01
1846,Lowkey Burrito,rQEMhSKknt-sDHjqwSC3Xg,5,Finally finally got a chance to try LowKey and it definitely lived up to the hype. Pulled up at 10am after spotting them on Instagram that they were in DTLA...,2020-05-29 13:58:50
1847,Lowkey Burrito,rQEMhSKknt-sDHjqwSC3Xg,5,"This spot is an LA must try. The chef is inviting, friendly, and makes conversation fun at you wait. I love that all the workers followed mask protocol as...",2020-12-06 16:38:04
1848,India's Tandoori,2Z7pKTwHhFwuH-aTCgd-Rg,5,This place had outdoor seating during COVID. It was nice to sit outside. They had a cute outdoor seating area. This place is one of my top Indian food...,2020-09-04 21:15:27
1849,India's Tandoori,2Z7pKTwHhFwuH-aTCgd-Rg,5,"I had a lovely, social distance lunch here. The safe was kind. Food was delicious. The curry shrimp bangs.",2020-09-05 15:05:05
